cik	year	cat
1004990	2001	483
1004990	2001	495
1004990	2001	504
1004990	2001	506
1005006	2001	10
1005006	2001	13
1005006	2001	20
1005006	2001	533
1005006	2001	23
1005006	2001	25
1005006	2001	26
1005006	2001	27
1005006	2001	541
1005006	2001	799
1005006	2001	32
1005006	2001	34
1005006	2001	42
1005006	2001	44
1005006	2001	45
1005006	2001	49
1005006	2001	53
1005006	2001	54
1005006	2001	57
1005006	2001	60
1005006	2001	62
1005006	2001	565
1005006	2001	64
1005006	2001	65
1005006	2001	67
1005006	2001	581
1005006	2001	481
1005006	2001	594
1005006	2001	602
1005006	2001	603
1005006	2001	874
1005006	2001	621
1005006	2001	61
1005006	2001	631
1005006	2001	633
1005006	2001	63
1005006	2001	641
1005006	2001	138
1005006	2001	153
1005006	2001	421
1005006	2001	679
1005006	2001	284
1005006	2001	451
1005006	2001	736
1005006	2001	483
1005006	2001	495
1005006	2001	504
1005006	2001	506
1005010	2001	10
1005010	2001	15
1005010	2001	533
1005010	2001	23
1005010	2001	28
1005010	2001	799
1005010	2001	32
1005010	2001	33
1005010	2001	34
1005010	2001	35
1005010	2001	36
1005010	2001	37
1005010	2001	38
1005010	2001	39
1005010	2001	42
1005010	2001	44
1005010	2001	51
1005010	2001	308
1005010	2001	53
1005010	2001	55
1005010	2001	59
1005010	2001	62
1005010	2001	565
1005010	2001	64
1005010	2001	481
1005010	2001	73
1005010	2001	331
1005010	2001	79
1005010	2001	80
1005010	2001	594
1005010	2001	87
1005010	2001	355
1005010	2001	357
1005010	2001	364
1005010	2001	621
1005010	2001	366
1005010	2001	61
1005010	2001	371
1005010	2001	382
1005010	2001	384
1005010	2001	641
1005010	2001	131
1005010	2001	153
1005010	2001	367
1005010	2001	283
1005010	2001	421
1005010	2001	679
1005010	2001	737
1005010	2001	483
1005010	2001	495
1005010	2001	504
1005018	2001	10
1005018	2001	13
1005018	2001	15
1005018	2001	23
1005018	2001	799
1005018	2001	32
1005018	2001	42
1005018	2001	44
1005018	2001	48
1005018	2001	53
1005018	2001	54
1005018	2001	55
1005018	2001	60
1005018	2001	62
1005018	2001	64
1005018	2001	67
1005018	2001	481
1005018	2001	594
1005018	2001	602
1005018	2001	603
1005018	2001	621
1005018	2001	61
1005018	2001	631
1005018	2001	633
1005018	2001	63
1005018	2001	641
1005018	2001	138
1005018	2001	153
1005018	2001	421
1005018	2001	679
1005018	2001	451
1005018	2001	736
1005018	2001	483
1005018	2001	495
1005018	2001	504
1005018	2001	506
1005101	2001	10
1005101	2001	13
1005101	2001	15
1005101	2001	533
1005101	2001	23
1005101	2001	25
1005101	2001	26
1005101	2001	27
1005101	2001	541
1005101	2001	30
1005101	2001	799
1005101	2001	32
1005101	2001	34
1005101	2001	39
1005101	2001	42
1005101	2001	44
1005101	2001	45
1005101	2001	48
1005101	2001	49
1005101	2001	50
1005101	2001	51
1005101	2001	308
1005101	2001	53
1005101	2001	54
1005101	2001	55
1005101	2001	56
1005101	2001	57
1005101	2001	58
1005101	2001	59
1005101	2001	60
1005101	2001	394
1005101	2001	62
1005101	2001	565
1005101	2001	64
1005101	2001	65
1005101	2001	67
1005101	2001	581
1005101	2001	481
1005101	2001	73
1005101	2001	331
1005101	2001	79
1005101	2001	80
1005101	2001	594
1005101	2001	602
1005101	2001	603
1005101	2001	355
1005101	2001	873
1005101	2001	874
1005101	2001	364
1005101	2001	621
1005101	2001	366
1005101	2001	61
1005101	2001	371
1005101	2001	631
1005101	2001	633
1005101	2001	63
1005101	2001	641
1005101	2001	131
1005101	2001	138
1005101	2001	153
1005101	2001	421
1005101	2001	679
1005101	2001	284
1005101	2001	451
1005101	2001	208
1005101	2001	736
1005101	2001	483
1005101	2001	492
1005101	2001	495
1005101	2001	504
1005101	2001	506
1005119	2001	10
1005119	2001	13
1005119	2001	15
1005119	2001	23
1005119	2001	799
1005119	2001	32
1005119	2001	42
1005119	2001	44
1005119	2001	48
1005119	2001	49
1005119	2001	53
1005119	2001	55
1005119	2001	59
1005119	2001	60
1005119	2001	62
1005119	2001	64
1005119	2001	67
1005119	2001	481
1005119	2001	80
1005119	2001	594
1005119	2001	602
1005119	2001	603
1005119	2001	364
1005119	2001	621
1005119	2001	61
1005119	2001	631
1005119	2001	633
1005119	2001	63
1005119	2001	641
1005119	2001	131
1005119	2001	138
1005119	2001	153
1005119	2001	421
1005119	2001	679
1005119	2001	451
1005119	2001	736
1005119	2001	483
1005119	2001	495
1005119	2001	504
1005119	2001	506
1005126	2001	10
1005126	2001	13
1005126	2001	15
1005126	2001	23
1005126	2001	799
1005126	2001	32
1005126	2001	42
1005126	2001	44
1005126	2001	48
1005126	2001	49
1005126	2001	53
1005126	2001	54
1005126	2001	55
1005126	2001	60
1005126	2001	62
1005126	2001	64
1005126	2001	67
1005126	2001	481
1005126	2001	80
1005126	2001	594
1005126	2001	602
1005126	2001	603
1005126	2001	364
1005126	2001	621
1005126	2001	61
1005126	2001	631
1005126	2001	633
1005126	2001	63
1005126	2001	641
1005126	2001	131
1005126	2001	138
1005126	2001	153
1005126	2001	421
1005126	2001	679
1005126	2001	284
1005126	2001	451
1005126	2001	736
1005126	2001	483
1005126	2001	495
1005126	2001	504
1005126	2001	506
100517	2001	10
100517	2001	13
100517	2001	23
100517	2001	25
100517	2001	541
100517	2001	799
100517	2001	32
100517	2001	34
100517	2001	37
100517	2001	42
100517	2001	44
100517	2001	45
100517	2001	48
100517	2001	49
100517	2001	50
100517	2001	51
100517	2001	308
100517	2001	54
100517	2001	55
100517	2001	57
100517	2001	394
100517	2001	62
100517	2001	565
100517	2001	64
100517	2001	481
100517	2001	331
100517	2001	80
100517	2001	594
100517	2001	87
100517	2001	355
100517	2001	356
100517	2001	357
100517	2001	873
100517	2001	874
100517	2001	364
100517	2001	621
100517	2001	366
100517	2001	61
100517	2001	371
100517	2001	631
100517	2001	633
100517	2001	63
100517	2001	641
100517	2001	131
100517	2001	138
100517	2001	153
100517	2001	421
100517	2001	284
100517	2001	451
100517	2001	736
100517	2001	737
100517	2001	483
100517	2001	492
100517	2001	495
100517	2001	504
100517	2001	506
1005177	2001	10
1005177	2001	13
1005177	2001	15
1005177	2001	533
1005177	2001	23
1005177	2001	25
1005177	2001	27
1005177	2001	541
1005177	2001	799
1005177	2001	32
1005177	2001	39
1005177	2001	44
1005177	2001	45
1005177	2001	48
1005177	2001	49
1005177	2001	50
1005177	2001	51
1005177	2001	308
1005177	2001	53
1005177	2001	54
1005177	2001	55
1005177	2001	56
1005177	2001	57
1005177	2001	58
1005177	2001	59
1005177	2001	60
1005177	2001	394
1005177	2001	62
1005177	2001	565
1005177	2001	64
1005177	2001	65
1005177	2001	67
1005177	2001	581
1005177	2001	481
1005177	2001	80
1005177	2001	594
1005177	2001	87
1005177	2001	602
1005177	2001	603
1005177	2001	355
1005177	2001	356
1005177	2001	873
1005177	2001	874
1005177	2001	364
1005177	2001	621
1005177	2001	366
1005177	2001	61
1005177	2001	371
1005177	2001	631
1005177	2001	633
1005177	2001	63
1005177	2001	641
1005177	2001	131
1005177	2001	138
1005177	2001	153
1005177	2001	367
1005177	2001	421
1005177	2001	679
1005177	2001	284
1005177	2001	451
1005177	2001	736
1005177	2001	483
1005177	2001	495
1005177	2001	504
1005177	2001	506
1005179	2001	15
1005179	2001	25
1005179	2001	26
1005179	2001	27
1005179	2001	30
1005179	2001	32
1005179	2001	33
1005179	2001	34
1005179	2001	35
1005179	2001	36
1005179	2001	37
1005179	2001	38
1005179	2001	39
1005179	2001	42
1005179	2001	48
1005179	2001	50
1005179	2001	51
1005179	2001	308
1005179	2001	54
1005179	2001	55
1005179	2001	57
1005179	2001	394
1005179	2001	62
1005179	2001	64
1005179	2001	481
1005179	2001	73
1005179	2001	331
1005179	2001	80
1005179	2001	87
1005179	2001	355
1005179	2001	356
1005179	2001	357
1005179	2001	873
1005179	2001	874
1005179	2001	364
1005179	2001	621
1005179	2001	366
1005179	2001	371
1005179	2001	631
1005179	2001	382
1005179	2001	384
1005179	2001	641
1005179	2001	153
1005179	2001	367
1005179	2001	421
1005179	2001	284
1005179	2001	736
1005179	2001	737
1005179	2001	738
1005179	2001	483
1005179	2001	495
1005179	2001	504
1005179	2001	506
1005181	2001	533
1005181	2001	23
1005181	2001	25
1005181	2001	26
1005181	2001	28
1005181	2001	541
1005181	2001	30
1005181	2001	32
1005181	2001	37
1005181	2001	39
1005181	2001	45
1005181	2001	50
1005181	2001	51
1005181	2001	308
1005181	2001	53
1005181	2001	54
1005181	2001	55
1005181	2001	56
1005181	2001	57
1005181	2001	58
1005181	2001	59
1005181	2001	394
1005181	2001	565
1005181	2001	581
1005181	2001	481
1005181	2001	594
1005181	2001	357
1005181	2001	364
1005181	2001	366
1005181	2001	371
1005181	2001	631
1005181	2001	382
1005181	2001	641
1005181	2001	153
1005181	2001	367
1005181	2001	284
1005181	2001	208
1005181	2001	495
1005181	2001	504
1005181	2001	506
1005188	2001	10
1005188	2001	13
1005188	2001	15
1005188	2001	23
1005188	2001	799
1005188	2001	32
1005188	2001	42
1005188	2001	45
1005188	2001	48
1005188	2001	49
1005188	2001	53
1005188	2001	54
1005188	2001	55
1005188	2001	59
1005188	2001	60
1005188	2001	62
1005188	2001	64
1005188	2001	67
1005188	2001	481
1005188	2001	80
1005188	2001	594
1005188	2001	602
1005188	2001	603
1005188	2001	621
1005188	2001	61
1005188	2001	631
1005188	2001	633
1005188	2001	63
1005188	2001	641
1005188	2001	131
1005188	2001	138
1005188	2001	153
1005188	2001	421
1005188	2001	679
1005188	2001	451
1005188	2001	736
1005188	2001	483
1005188	2001	495
1005188	2001	504
1005188	2001	506
1005201	2001	10
1005201	2001	15
1005201	2001	533
1005201	2001	23
1005201	2001	28
1005201	2001	541
1005201	2001	799
1005201	2001	32
1005201	2001	33
1005201	2001	34
1005201	2001	35
1005201	2001	36
1005201	2001	37
1005201	2001	38
1005201	2001	39
1005201	2001	42
1005201	2001	48
1005201	2001	51
1005201	2001	308
1005201	2001	53
1005201	2001	55
1005201	2001	59
1005201	2001	62
1005201	2001	565
1005201	2001	64
1005201	2001	481
1005201	2001	73
1005201	2001	331
1005201	2001	79
1005201	2001	80
1005201	2001	594
1005201	2001	87
1005201	2001	355
1005201	2001	357
1005201	2001	873
1005201	2001	364
1005201	2001	621
1005201	2001	366
1005201	2001	61
1005201	2001	371
1005201	2001	382
1005201	2001	384
1005201	2001	641
1005201	2001	131
1005201	2001	153
1005201	2001	367
1005201	2001	283
1005201	2001	421
1005201	2001	679
1005201	2001	737
1005201	2001	483
1005201	2001	495
1005201	2001	504
1005201	2001	506
1005210	2001	15
1005210	2001	25
1005210	2001	32
1005210	2001	33
1005210	2001	34
1005210	2001	37
1005210	2001	42
1005210	2001	44
1005210	2001	49
1005210	2001	50
1005210	2001	51
1005210	2001	54
1005210	2001	55
1005210	2001	59
1005210	2001	394
1005210	2001	62
1005210	2001	65
1005210	2001	481
1005210	2001	331
1005210	2001	356
1005210	2001	873
1005210	2001	371
1005210	2001	631
1005210	2001	131
1005210	2001	138
1005210	2001	153
1005210	2001	284
1005210	2001	736
1005210	2001	483
1005210	2001	492
1005210	2001	495
1005210	2001	504
1005210	2001	506
1005214	2001	10
1005214	2001	15
1005214	2001	23
1005214	2001	541
1005214	2001	799
1005214	2001	32
1005214	2001	39
1005214	2001	42
1005214	2001	44
1005214	2001	45
1005214	2001	48
1005214	2001	49
1005214	2001	51
1005214	2001	308
1005214	2001	54
1005214	2001	55
1005214	2001	56
1005214	2001	57
1005214	2001	58
1005214	2001	59
1005214	2001	394
1005214	2001	62
1005214	2001	565
1005214	2001	64
1005214	2001	581
1005214	2001	481
1005214	2001	79
1005214	2001	80
1005214	2001	594
1005214	2001	87
1005214	2001	355
1005214	2001	356
1005214	2001	357
1005214	2001	873
1005214	2001	874
1005214	2001	621
1005214	2001	366
1005214	2001	61
1005214	2001	371
1005214	2001	631
1005214	2001	633
1005214	2001	63
1005214	2001	641
1005214	2001	131
1005214	2001	138
1005214	2001	153
1005214	2001	367
1005214	2001	421
1005214	2001	284
1005214	2001	451
1005214	2001	208
1005214	2001	736
1005214	2001	737
1005214	2001	738
1005214	2001	483
1005214	2001	492
1005214	2001	495
1005214	2001	506
1005229	2001	23
1005229	2001	25
1005229	2001	26
1005229	2001	30
1005229	2001	32
1005229	2001	33
1005229	2001	34
1005229	2001	35
1005229	2001	36
1005229	2001	37
1005229	2001	39
1005229	2001	50
1005229	2001	51
1005229	2001	308
1005229	2001	54
1005229	2001	55
1005229	2001	57
1005229	2001	394
1005229	2001	565
1005229	2001	331
1005229	2001	355
1005229	2001	356
1005229	2001	357
1005229	2001	873
1005229	2001	364
1005229	2001	366
1005229	2001	371
1005229	2001	631
1005229	2001	382
1005229	2001	153
1005229	2001	367
1005229	2001	421
1005229	2001	284
1005229	2001	736
1005229	2001	495
1005229	2001	504
1005229	2001	506
1005230	2001	10
1005230	2001	15
1005230	2001	533
1005230	2001	23
1005230	2001	27
1005230	2001	28
1005230	2001	799
1005230	2001	32
1005230	2001	33
1005230	2001	34
1005230	2001	35
1005230	2001	36
1005230	2001	37
1005230	2001	38
1005230	2001	39
1005230	2001	42
1005230	2001	44
1005230	2001	48
1005230	2001	51
1005230	2001	308
1005230	2001	53
1005230	2001	55
1005230	2001	59
1005230	2001	62
1005230	2001	565
1005230	2001	64
1005230	2001	481
1005230	2001	73
1005230	2001	331
1005230	2001	79
1005230	2001	80
1005230	2001	594
1005230	2001	87
1005230	2001	355
1005230	2001	357
1005230	2001	364
1005230	2001	621
1005230	2001	366
1005230	2001	61
1005230	2001	371
1005230	2001	382
1005230	2001	384
1005230	2001	641
1005230	2001	131
1005230	2001	153
1005230	2001	367
1005230	2001	283
1005230	2001	421
1005230	2001	679
1005230	2001	737
1005230	2001	738
1005230	2001	483
1005230	2001	495
1005230	2001	504
1005230	2001	506
1005268	2001	13
1005268	2001	15
1005268	2001	25
1005268	2001	27
1005268	2001	34
1005268	2001	35
1005268	2001	36
1005268	2001	42
1005268	2001	44
1005268	2001	45
1005268	2001	48
1005268	2001	50
1005268	2001	51
1005268	2001	308
1005268	2001	54
1005268	2001	55
1005268	2001	57
1005268	2001	394
1005268	2001	62
1005268	2001	64
1005268	2001	481
1005268	2001	73
1005268	2001	80
1005268	2001	594
1005268	2001	87
1005268	2001	355
1005268	2001	356
1005268	2001	357
1005268	2001	873
1005268	2001	874
1005268	2001	364
1005268	2001	621
1005268	2001	366
1005268	2001	61
1005268	2001	631
1005268	2001	633
1005268	2001	63
1005268	2001	382
1005268	2001	641
1005268	2001	153
1005268	2001	367
1005268	2001	421
1005268	2001	284
1005268	2001	451
1005268	2001	736
1005268	2001	737
1005268	2001	738
1005268	2001	483
1005268	2001	495
1005268	2001	504
1005268	2001	506
1005272	2001	23
1005272	2001	25
1005272	2001	26
1005272	2001	30
1005272	2001	32
1005272	2001	33
1005272	2001	34
1005272	2001	35
1005272	2001	36
1005272	2001	37
1005272	2001	38
1005272	2001	39
1005272	2001	45
1005272	2001	50
1005272	2001	51
1005272	2001	308
1005272	2001	54
1005272	2001	55
1005272	2001	57
1005272	2001	394
1005272	2001	331
1005272	2001	355
1005272	2001	356
1005272	2001	357
1005272	2001	873
1005272	2001	364
1005272	2001	366
1005272	2001	371
1005272	2001	631
1005272	2001	382
1005272	2001	153
1005272	2001	367
1005272	2001	284
1005272	2001	208
1005272	2001	736
1005272	2001	495
1005272	2001	504
1005272	2001	506
1005276	2001	10
1005276	2001	23
1005276	2001	541
1005276	2001	799
1005276	2001	32
1005276	2001	34
1005276	2001	39
1005276	2001	42
1005276	2001	44
1005276	2001	45
1005276	2001	48
1005276	2001	49
1005276	2001	51
1005276	2001	53
1005276	2001	54
1005276	2001	55
1005276	2001	57
1005276	2001	58
1005276	2001	59
1005276	2001	394
1005276	2001	62
1005276	2001	565
1005276	2001	64
1005276	2001	65
1005276	2001	67
1005276	2001	581
1005276	2001	79
1005276	2001	80
1005276	2001	594
1005276	2001	87
1005276	2001	602
1005276	2001	603
1005276	2001	355
1005276	2001	357
1005276	2001	873
1005276	2001	874
1005276	2001	621
1005276	2001	366
1005276	2001	61
1005276	2001	371
1005276	2001	631
1005276	2001	633
1005276	2001	63
1005276	2001	641
1005276	2001	131
1005276	2001	138
1005276	2001	153
1005276	2001	367
1005276	2001	421
1005276	2001	679
1005276	2001	284
1005276	2001	451
1005276	2001	208
1005276	2001	736
1005276	2001	483
1005276	2001	492
1005276	2001	495
1005284	2001	15
1005284	2001	23
1005284	2001	25
1005284	2001	26
1005284	2001	28
1005284	2001	30
1005284	2001	32
1005284	2001	33
1005284	2001	34
1005284	2001	35
1005284	2001	36
1005284	2001	37
1005284	2001	38
1005284	2001	39
1005284	2001	45
1005284	2001	48
1005284	2001	50
1005284	2001	51
1005284	2001	308
1005284	2001	54
1005284	2001	55
1005284	2001	57
1005284	2001	394
1005284	2001	64
1005284	2001	481
1005284	2001	73
1005284	2001	331
1005284	2001	80
1005284	2001	87
1005284	2001	355
1005284	2001	356
1005284	2001	357
1005284	2001	873
1005284	2001	874
1005284	2001	364
1005284	2001	621
1005284	2001	366
1005284	2001	371
1005284	2001	631
1005284	2001	382
1005284	2001	384
1005284	2001	641
1005284	2001	138
1005284	2001	153
1005284	2001	367
1005284	2001	283
1005284	2001	421
1005284	2001	284
1005284	2001	208
1005284	2001	736
1005284	2001	737
1005284	2001	738
1005284	2001	483
1005284	2001	495
1005284	2001	504
1005284	2001	506
1005286	2001	20
1005286	2001	25
1005286	2001	26
1005286	2001	28
1005286	2001	541
1005286	2001	30
1005286	2001	32
1005286	2001	33
1005286	2001	34
1005286	2001	35
1005286	2001	36
1005286	2001	37
1005286	2001	38
1005286	2001	39
1005286	2001	50
1005286	2001	51
1005286	2001	308
1005286	2001	54
1005286	2001	55
1005286	2001	57
1005286	2001	394
1005286	2001	331
1005286	2001	87
1005286	2001	355
1005286	2001	356
1005286	2001	357
1005286	2001	873
1005286	2001	364
1005286	2001	366
1005286	2001	371
1005286	2001	631
1005286	2001	382
1005286	2001	384
1005286	2001	641
1005286	2001	153
1005286	2001	367
1005286	2001	283
1005286	2001	421
1005286	2001	284
1005286	2001	208
1005286	2001	736
1005286	2001	483
1005286	2001	495
1005286	2001	504
1005286	2001	506
1005302	2001	10
1005302	2001	15
1005302	2001	23
1005302	2001	25
1005302	2001	26
1005302	2001	28
1005302	2001	541
1005302	2001	30
1005302	2001	32
1005302	2001	33
1005302	2001	34
1005302	2001	35
1005302	2001	36
1005302	2001	37
1005302	2001	38
1005302	2001	39
1005302	2001	45
1005302	2001	51
1005302	2001	308
1005302	2001	54
1005302	2001	55
1005302	2001	57
1005302	2001	58
1005302	2001	394
1005302	2001	62
1005302	2001	64
1005302	2001	581
1005302	2001	73
1005302	2001	331
1005302	2001	80
1005302	2001	87
1005302	2001	355
1005302	2001	356
1005302	2001	357
1005302	2001	873
1005302	2001	874
1005302	2001	364
1005302	2001	621
1005302	2001	366
1005302	2001	61
1005302	2001	371
1005302	2001	631
1005302	2001	633
1005302	2001	382
1005302	2001	384
1005302	2001	641
1005302	2001	138
1005302	2001	153
1005302	2001	367
1005302	2001	283
1005302	2001	421
1005302	2001	284
1005302	2001	451
1005302	2001	208
1005302	2001	736
1005302	2001	737
1005302	2001	483
1005302	2001	495
1005302	2001	504
1005302	2001	506
1005313	2001	10
1005313	2001	13
1005313	2001	15
1005313	2001	23
1005313	2001	799
1005313	2001	32
1005313	2001	42
1005313	2001	44
1005313	2001	48
1005313	2001	53
1005313	2001	54
1005313	2001	55
1005313	2001	60
1005313	2001	62
1005313	2001	64
1005313	2001	67
1005313	2001	481
1005313	2001	79
1005313	2001	80
1005313	2001	594
1005313	2001	602
1005313	2001	603
1005313	2001	874
1005313	2001	621
1005313	2001	61
1005313	2001	631
1005313	2001	633
1005313	2001	63
1005313	2001	641
1005313	2001	131
1005313	2001	138
1005313	2001	153
1005313	2001	421
1005313	2001	679
1005313	2001	284
1005313	2001	451
1005313	2001	736
1005313	2001	483
1005313	2001	495
1005313	2001	504
1005313	2001	506
1005319	2001	10
1005319	2001	15
1005319	2001	23
1005319	2001	25
1005319	2001	799
1005319	2001	34
1005319	2001	37
1005319	2001	44
1005319	2001	48
1005319	2001	49
1005319	2001	50
1005319	2001	51
1005319	2001	53
1005319	2001	54
1005319	2001	55
1005319	2001	57
1005319	2001	59
1005319	2001	60
1005319	2001	62
1005319	2001	64
1005319	2001	67
1005319	2001	481
1005319	2001	80
1005319	2001	594
1005319	2001	602
1005319	2001	603
1005319	2001	874
1005319	2001	621
1005319	2001	61
1005319	2001	371
1005319	2001	631
1005319	2001	633
1005319	2001	63
1005319	2001	641
1005319	2001	138
1005319	2001	153
1005319	2001	679
1005319	2001	451
