gvkey	year	sics13	sid
179299	2010	809	1
179299	2011	809	1
179299	2012	809	1
179299	2013	809	1
179300	2008	829	1
179300	2009	820	0
179300	2010	820	0
179300	2011	820	0
179300	2012	820	0
179300	2013	820	0
179303	2010	735	0
179303	2011	735	0
179303	2012	735	0
179305	2008	999	0
179342	2008	563	1
179342	2008	513	2
179342	2009	563	1
179342	2009	513	2
179342	2010	563	3
179342	2011	563	3
179342	2012	563	3
179342	2013	563	3
179360	2008	737	1
179360	2009	737	0
179360	2010	737	1
179361	2008	602	0
179361	2009	602	0
179361	2010	602	0
179361	2011	602	0
179361	2012	602	0
179361	2013	602	0
179378	2008	737	0
179378	2009	737	1
179378	2010	737	1
179379	2011	367	0
179379	2012	367	0
179380	2008	384	0
179380	2009	384	0
179380	2010	384	1
179380	2011	384	1
179380	2012	384	0
179413	2009	384	1
179413	2010	384	1
179413	2011	384	1
179413	2012	384	1
179413	2013	384	1
179417	2008	362	0
179417	2009	362	0
179417	2010	362	0
179417	2011	362	0
179417	2012	362	0
179417	2013	362	0
179428	2008	283	0
179428	2009	283	0
179428	2010	283	0
179428	2011	283	0
179428	2012	283	1
179428	2013	283	1
179437	2008	494	1
179437	2008	494	2
179437	2009	494	2
179437	2010	494	1
179437	2010	494	2
179437	2011	494	2
179437	2012	494	2
179437	2013	494	1
179437	2013	494	2
179438	2010	283	1
179438	2011	283	1
179438	2012	283	1
179438	2013	283	1
179441	2008	809	1
179441	2009	809	1
179441	2010	809	1
179441	2011	809	2
179441	2011	809	3
179441	2012	809	2
179441	2012	873	4
179441	2012	809	5
179441	2013	809	2
179441	2013	873	4
179441	2013	809	5
179442	2008	999	0
179459	2007	489	1
179459	2007	489	2
179459	2008	489	0
179470	2008	999	0
179470	2009	999	0
179534	2008	609	1
179534	2009	609	1
179534	2010	609	0
179534	2011	609	1
179534	2012	609	0
179534	2013	609	0
179562	2008	484	1
179577	2008	356	0
179577	2009	356	1
179577	2010	356	0
179577	2011	356	1
179577	2012	354	2
179577	2013	354	2
179583	2010	367	1
179583	2011	367	1
179583	2012	367	1
179583	2013	367	1
179586	2009	602	0
179586	2010	602	0
179586	2011	602	0
179586	2012	602	0
179586	2013	602	0
179597	2008	495	1
179597	2009	495	0
179597	2010	495	1
179597	2011	495	2
179597	2011	495	3
179597	2012	495	2
179597	2012	495	3
179597	2013	495	2
179597	2013	495	3
179598	2008	283	1
179598	2009	283	0
179598	2010	283	0
179598	2011	283	1
179598	2012	283	0
179598	2013	283	1
179605	2008	283	0
179605	2009	283	0
179605	2010	283	0
179605	2011	283	0
179605	2012	283	0
179605	2013	283	1
179621	2008	211	0
179621	2009	211	0
179621	2010	211	0
179621	2011	211	0
179621	2012	211	0
179621	2013	211	0
179624	2011	591	1
179624	2012	591	2
179624	2012	512	3
179624	2013	591	2
179624	2013	283	4
179624	2013	512	5
179648	2010	737	1
179657	2008	399	0
179657	2009	399	1
179657	2010	353	4
179657	2011	399	3
179657	2011	353	4
179657	2012	353	4
179657	2013	399	3
179657	2013	353	4
179662	2009	162	1
179662	2009	508	3
179666	2009	737	1
179666	2010	737	1
179666	2011	737	0
179666	2012	737	0
179666	2013	737	0
179671	2012	283	1
179671	2013	283	1
179686	2010	283	0
179686	2011	283	1
179686	2012	283	1
179686	2013	283	0
179690	2009	737	1
179690	2010	737	1
179690	2011	737	1
179690	2012	737	1
179690	2013	737	1
179694	2013	499	5
179694	2013	506	6
179700	2008	208	2
179700	2008	208	3
179700	2008	208	4
179700	2009	208	1
179700	2009	208	4
179700	2009	208	6
179700	2010	208	4
179700	2010	208	6
179700	2011	208	4
179700	2011	208	6
179700	2012	208	1
179700	2012	208	4
179700	2012	208	6
179700	2013	208	4
179700	2013	208	6
179731	2013	283	0
179738	2008	355	1
179738	2009	355	0
179738	2010	355	0
179738	2011	355	1
179738	2012	355	0
179738	2013	355	0
179739	2008	131	0
179739	2009	131	1
179739	2010	131	0
179739	2011	131	1
179739	2012	131	0
179741	2010	628	1
179741	2010	628	2
179741	2010	621	4
179741	2011	628	1
179741	2011	628	2
179741	2011	621	4
179741	2012	628	1
179741	2012	628	2
179741	2012	621	4
179741	2013	628	1
179741	2013	628	2
179741	2013	621	4
179782	2009	131	0
179782	2010	131	0
179782	2011	131	1
179782	2012	131	1
179782	2013	131	0
179783	2008	781	1
179783	2009	781	1
179817	2008	262	1
179817	2008	261	2
179817	2009	261	2
179817	2010	262	1
179817	2010	261	2
179817	2011	261	2
179817	2012	262	1
179817	2012	261	2
179817	2013	262	1
179817	2013	261	2
179818	2009	596	1
179818	2010	596	0
179818	2011	596	0
179818	2012	596	0
179818	2013	596	0
179819	2008	333	1
179819	2008	344	2
179819	2009	335	0
179819	2010	333	1
179819	2010	344	2
179819	2011	333	1
179819	2012	333	1
179819	2012	344	2
179819	2013	333	1
179831	2008	492	1
179831	2009	492	1
179831	2010	492	1
179831	2011	492	1
179831	2012	131	0
179831	2013	131	1
179840	2011	382	1
179840	2012	382	1
179840	2013	382	1
179841	2010	283	1
179841	2011	283	0
179841	2012	283	0
179841	2013	283	1
179843	2008	140	0
179843	2009	147	1
179843	2010	140	0
179843	2011	147	1
179843	2012	147	1
179843	2013	147	1
179889	2008	679	0
179889	2009	679	1
179889	2010	679	1
179889	2011	679	1
179889	2012	679	1
179889	2013	679	1
179925	2008	737	0
179925	2009	737	1
179925	2010	737	1
179925	2011	737	1
179925	2012	737	1
179925	2013	737	1
179957	2009	473	1
179957	2010	473	1
179957	2011	473	1
179957	2012	473	1
179957	2013	473	1
179974	2008	633	0
179974	2009	633	1
179974	2010	633	0
179974	2011	633	0
179974	2012	633	1
179974	2013	633	0
180016	2012	505	1
180016	2013	505	1
180029	2009	489	2
180029	2010	489	1
180029	2010	489	2
180029	2011	489	2
180029	2012	489	1
180029	2013	489	4
180030	2011	737	2
180030	2011	737	3
180030	2012	737	2
180083	2008	820	0
180083	2009	822	1
180083	2010	822	1
180083	2011	820	0
180083	2012	820	0
180083	2013	822	1
180109	2008	603	0
180109	2009	603	0
180109	2010	603	0
180109	2011	603	0
180109	2012	603	0
180109	2013	603	0
180112	2008	441	1
180112	2009	441	1
180112	2010	441	1
180112	2011	441	1
180112	2012	441	1
180112	2013	441	1
180118	2008	473	1
180118	2009	473	1
180118	2010	473	1
180118	2011	473	1
180118	2012	473	1
180118	2013	473	1
180145	2011	138	1
180145	2011	138	2
180145	2012	138	1
180145	2012	138	2
180145	2013	138	1
180145	2013	138	2
180150	2008	379	1
180150	2009	379	1
180150	2010	379	2
180150	2010	379	3
180167	2008	483	1
180167	2008	737	2
180167	2009	483	1
180167	2009	737	2
180167	2010	483	1
180167	2010	737	2
180167	2011	483	1
180167	2012	483	1
180167	2013	483	1
180169	2008	602	0
180169	2009	602	0
180169	2010	602	0
180169	2011	602	0
180169	2012	602	0
180169	2013	602	0
180177	2008	737	1
180177	2009	737	1
180177	2010	737	1
180177	2011	737	1
180177	2011	737	3
180177	2011	737	4
180181	2008	481	0
180181	2009	481	0
180183	2008	603	0
180183	2009	603	0
180183	2010	603	0
180183	2011	603	0
180183	2012	603	0
180183	2013	603	0
180193	2008	615	1
180193	2009	615	1
180193	2010	615	1
180193	2011	615	1
180193	2012	679	1
180193	2013	679	1
180228	2009	679	0
180228	2010	679	1
180228	2011	679	1
180228	2012	679	1
180228	2013	679	1
180229	2010	871	1
180229	2010	871	2
180229	2011	871	1
180229	2011	871	2
180229	2011	871	3
180229	2012	871	2
180229	2012	871	3
180229	2013	871	2
180231	2008	283	1
180231	2009	283	0
180231	2010	283	1
180249	2008	369	0
180249	2009	369	0
180249	2010	369	0
180249	2011	369	0
180249	2012	369	0
180249	2013	369	2
180249	2013	369	3
180249	2013	369	4
180256	2008	999	0
180256	2009	999	0
180256	2010	441	0
180256	2011	441	0
180256	2012	441	0
180256	2013	441	0
180272	2008	616	1
180272	2008	616	2
180272	2009	616	1
180272	2009	616	2
180272	2010	616	1
180272	2010	616	2
180272	2011	616	1
180272	2011	616	2
180272	2012	737	1
180272	2012	737	2
180279	2009	384	0
180363	2010	283	0
180363	2011	283	0
180363	2012	283	0
180363	2013	283	1
180395	2008	653	3
180395	2009	653	3
180395	2010	653	3
180395	2011	738	1
180395	2011	653	3
180395	2012	738	1
180395	2012	653	3
180395	2013	653	3
180402	2008	596	1
180402	2008	596	2
180402	2009	596	2
180402	2010	596	2
180402	2011	596	1
180402	2011	596	2
180402	2012	596	1
180402	2012	596	2
180402	2013	596	2
180405	2008	737	3
180405	2008	737	4
180405	2008	504	5
180405	2009	737	3
180405	2009	737	4
180405	2009	504	5
180405	2010	737	3
180405	2010	737	4
180405	2010	504	5
180405	2011	737	3
180405	2011	737	4
180405	2011	504	5
180405	2012	737	3
180405	2012	737	4
180405	2012	504	5
180405	2013	737	4
180405	2013	504	5
180413	2008	820	0
180413	2009	829	1
180413	2010	829	1
180413	2011	829	1
180413	2012	820	0
180413	2013	820	0
180423	2008	616	1
180423	2008	616	2
180423	2009	616	2
180423	2009	616	3
180423	2010	616	1
180423	2010	616	2
180423	2010	616	3
180423	2011	616	3
180423	2012	616	5
180423	2012	616	6
180423	2013	616	5
180466	2008	355	1
180466	2008	353	2
180466	2009	353	2
180466	2010	355	1
180466	2010	353	2
180466	2011	355	0
180466	2012	355	1
180466	2012	353	2
180466	2013	355	4
180466	2013	353	5
180472	2008	731	0
180472	2009	731	0
180472	2010	731	1
180472	2011	731	1
180474	2012	356	2
180474	2013	356	1
180475	2011	104	1
180475	2012	104	1
180475	2013	104	0
180483	2013	308	1
180483	2013	308	2
180483	2013	289	5
180483	2013	308	6
180543	2009	999	0
180562	2010	473	1
180562	2010	473	2
180562	2010	473	3
180562	2011	473	1
180562	2011	473	3
180562	2012	473	1
180562	2012	473	3
180562	2013	473	1
180562	2013	473	2
180562	2013	473	3
180584	2008	999	0
180584	2009	999	0
180597	2009	367	1
180597	2009	738	2
180597	2010	367	1
180597	2011	367	1
180597	2012	367	0
180597	2013	367	0
180635	2009	122	0
180635	2010	122	0
180635	2011	122	0
180635	2012	122	2
180635	2012	473	3
180635	2013	473	3
180636	2009	369	0
180636	2010	369	1
180636	2011	369	0
180646	2008	162	2
180646	2009	162	2
180646	2010	162	2
180646	2011	162	2
180646	2012	162	1
180646	2012	162	2
180646	2013	162	1
180646	2013	162	2
180652	2009	641	1
180652	2009	641	2
180652	2010	641	1
180652	2010	641	2
180652	2011	641	1
180652	2011	641	2
180652	2012	641	1
180652	2012	641	2
180652	2013	641	2
180658	2009	628	1
180658	2010	628	1
180658	2011	628	1
180658	2012	628	1
180659	2013	679	1
180679	2009	365	1
180683	2011	283	0
180683	2012	283	1
180683	2013	283	1
180690	2010	737	0
180690	2011	737	0
180690	2012	737	1
180690	2013	737	0
180698	2008	283	0
180698	2009	283	1
180698	2010	283	1
180698	2011	283	1
180698	2012	283	1
180698	2013	283	1
180711	2009	367	1
180711	2010	367	1
180711	2011	367	1
180711	2012	367	1
180711	2013	367	1
180759	2013	581	1
180821	2008	781	1
180821	2009	781	2
180821	2010	738	4
180821	2011	738	4
180821	2012	738	4
180821	2013	738	4
180822	2008	736	1
180822	2009	736	1
180822	2010	736	1
180822	2011	736	0
180822	2012	736	1
180822	2013	736	1
180833	2009	202	0
180833	2010	202	0
180833	2011	202	0
180833	2012	202	1
180833	2013	202	1
180905	2009	737	1
180905	2010	737	1
180905	2011	737	2
180905	2011	737	3
180905	2012	737	3
180905	2012	737	5
180905	2012	737	6
180905	2013	737	3
180905	2013	737	5
180905	2013	737	6
180937	2012	355	1
180937	2012	355	3
180937	2013	355	1
180937	2013	355	2
180937	2013	355	3
180958	2009	603	0
180958	2010	603	0
180958	2011	603	0
180958	2012	603	0
180958	2013	603	0
181036	2011	517	1
181036	2011	517	2
181036	2012	517	1
181099	2008	738	0
181099	2009	738	0
181104	2009	737	1
181104	2009	737	2
181104	2009	512	4
181104	2010	737	1
181104	2010	737	2
181104	2011	737	1
181104	2011	737	2
181104	2011	737	5
181104	2012	737	6
181104	2012	737	7
181104	2012	737	8
181104	2012	737	9
181104	2012	737	10
181104	2012	737	11
181104	2013	737	12
181104	2013	737	13
181104	2013	737	14
181269	2008	286	1
181269	2008	515	2
181269	2008	286	3
181269	2009	286	1
181269	2009	515	2
181269	2009	286	3
181269	2010	286	1
181269	2010	515	2
181269	2010	286	3
181269	2011	286	1
181269	2011	515	2
181269	2011	516	3
181269	2011	204	5
181269	2012	286	1
181269	2012	515	2
181269	2012	516	3
181269	2012	204	5
181269	2013	286	1
181269	2013	515	2
181269	2013	516	3
181290	2008	367	1
181290	2009	367	1
181290	2010	367	1
181290	2011	367	1
181290	2012	367	1
181290	2013	367	1
181445	2010	344	0
181515	2011	603	0
181515	2012	603	0
181515	2013	603	0
181617	2008	283	1
181617	2009	283	0
181617	2010	283	0
181617	2011	283	1
181617	2012	283	0
181745	2011	138	0
181745	2012	138	1
181745	2013	138	0
181794	2010	283	0
181794	2011	283	0
181794	2012	283	0
181794	2013	283	0
181820	2012	603	0
181820	2013	603	0
181904	2008	489	1
181904	2009	489	1
181904	2010	489	1
181904	2011	489	0
181904	2012	489	0
181931	2008	263	1
181931	2008	262	2
181931	2008	242	3
181931	2009	263	1
181931	2009	262	2
181931	2010	263	0
181931	2011	262	2
181931	2012	263	1
181931	2013	262	0
181975	2008	602	0
181975	2009	602	0
181975	2010	602	0
181989	2012	145	2
181989	2013	145	2
182012	2012	367	0
182012	2013	367	1
182015	2008	283	0
182015	2009	283	0
182112	2009	820	0
182112	2010	822	1
182112	2011	822	1
182112	2012	820	0
182112	2013	820	0
182116	2011	737	0
182116	2012	737	0
182307	2009	633	1
182307	2009	633	2
182307	2010	633	2
182308	2009	737	1
182308	2010	737	0
182308	2011	737	0
182308	2012	737	0
182308	2013	737	0
182309	2009	283	0
182309	2010	283	0
182309	2011	283	0
182309	2012	283	0
182309	2013	283	0
182331	2011	357	1
182331	2012	357	0
182331	2013	357	1
182383	2009	283	1
182383	2010	283	1
182383	2011	283	1
182383	2012	283	1
182387	2009	737	0
182387	2010	737	1
182387	2011	737	0
182387	2012	737	1
182387	2013	737	1
182491	2009	335	0
182491	2010	335	1
182491	2011	335	0
182491	2012	335	0
182491	2013	335	0
182700	2009	737	1
182700	2010	737	0
182700	2011	737	2
182700	2012	737	1
182700	2012	737	2
182700	2013	737	2
182701	2009	679	1
182701	2010	679	1
182701	2011	679	0
182701	2012	679	0
182701	2013	679	0
182703	2009	331	0
182703	2010	331	1
182703	2011	331	0
182703	2012	331	0
182703	2013	331	0
182788	2009	679	0
182788	2010	679	0
182788	2011	616	2
182788	2011	732	3
182788	2011	641	4
182788	2011	616	5
182788	2012	616	2
182788	2012	732	3
182788	2012	641	4
182788	2012	616	5
182788	2012	616	7
182788	2013	616	2
182788	2013	732	3
182788	2013	641	4
182788	2013	616	5
182788	2013	616	7
182788	2013	616	8
182827	2009	737	2
182827	2010	737	1
182827	2010	737	2
182827	2010	737	3
182827	2011	737	1
182827	2011	737	2
182827	2011	737	3
182827	2012	737	1
182827	2012	737	2
182827	2012	737	3
182827	2013	737	1
182827	2013	737	2
182827	2013	737	3
183041	2009	289	1
183041	2010	289	0
183066	2009	358	1
183066	2009	358	2
183066	2010	358	0
183101	2010	283	0
183101	2011	283	0
183101	2012	283	0
183101	2013	283	0
183108	2012	679	1
183224	2010	731	1
183224	2010	731	2
183224	2010	731	3
183224	2010	731	4
183224	2010	731	5
183224	2011	731	1
183224	2011	731	2
183224	2011	731	3
183224	2011	874	7
183224	2012	731	1
183224	2012	731	3
183224	2012	874	7
183224	2013	731	1
183224	2013	731	2
183224	2013	731	3
183224	2013	874	7
183228	2009	366	2
183228	2009	366	4
183228	2010	366	5
183228	2010	366	6
183228	2010	366	7
183247	2009	603	0
183247	2010	603	0
183247	2011	603	0
183247	2012	603	0
183247	2013	603	0
183257	2010	384	1
183257	2010	384	2
183257	2011	384	1
183257	2011	384	2
183257	2012	384	3
183257	2012	384	4
183257	2013	384	5
183257	2013	384	6
183266	2010	573	2
183283	2009	808	2
183283	2010	808	2
183283	2011	808	1
183283	2011	808	2
183283	2012	808	1
183283	2013	808	0
183312	2009	738	1
183312	2009	732	2
183312	2009	737	3
183312	2010	738	1
183312	2010	732	2
183312	2010	737	3
183312	2011	738	1
183312	2011	732	2
183312	2011	737	3
183312	2012	738	1
183312	2012	732	2
183312	2012	737	3
183312	2013	738	1
183312	2013	732	2
183312	2013	737	3
183322	2013	283	1
183324	2009	679	0
183324	2010	679	0
183324	2011	679	1
183324	2011	679	2
183324	2012	679	2
183324	2013	679	2
183337	2010	807	1
183337	2011	807	1
183337	2012	807	0
183337	2013	807	1
183352	2009	737	1
183352	2010	737	1
183352	2011	737	1
183366	2009	701	2
183366	2009	701	3
183366	2010	701	1
183366	2010	701	2
183366	2010	701	3
183366	2011	701	1
183366	2011	701	3
183366	2012	701	3
183366	2012	701	5
183366	2012	701	6
183366	2013	701	1
183366	2013	701	3
183366	2013	701	5
183366	2013	701	6
183368	2009	737	5
183368	2010	737	0
183377	2009	357	1
183377	2010	357	0
183377	2011	357	1
183377	2012	357	1
183377	2013	357	1
183380	2009	138	0
183388	2009	679	0
183388	2010	679	1
183388	2011	679	0
183388	2012	679	0
183388	2013	679	2
183388	2013	679	3
183388	2013	679	4
183421	2009	512	1
183421	2009	599	2
183421	2010	512	1
183421	2010	599	2
183421	2011	512	1
183421	2011	599	2
183421	2012	512	1
183421	2012	599	2
183421	2013	512	1
183421	2013	599	2
183446	2009	679	0
183446	2010	679	1
183446	2011	679	1
183446	2011	679	2
183446	2012	679	1
183446	2012	679	2
183480	2010	735	1
183480	2011	735	2
183480	2011	508	3
183480	2011	508	4
183480	2012	735	2
183480	2012	508	3
183480	2012	508	4
183480	2013	735	2
183480	2013	508	3
183480	2013	508	4
183526	2010	517	1
183526	2011	517	1
183526	2012	517	1
183526	2013	517	1
183528	2010	622	1
183528	2011	622	1
183528	2012	622	1
183528	2013	622	1
183553	2009	737	0
183553	2010	737	0
183553	2011	737	1
183553	2012	737	0
183553	2013	737	1
183554	2009	829	1
183554	2010	820	0
183554	2011	820	0
183555	2009	737	1
183555	2009	737	2
183555	2010	737	1
183555	2010	737	2
183559	2011	371	1
183559	2012	371	0
183570	2010	560	0
183570	2011	560	0
183570	2012	560	0
183570	2013	560	0
183580	2010	603	0
183580	2011	603	0
183580	2012	603	0
183580	2013	603	0
183581	2009	501	2
183581	2009	501	3
183581	2009	615	4
183581	2010	501	3
183581	2010	615	4
183581	2011	501	3
183581	2011	615	4
183581	2012	501	3
183581	2012	615	4
183581	2013	501	3
183581	2013	615	4
183593	2009	283	1
183593	2010	283	1
183593	2011	283	1
183593	2012	283	1
183593	2013	283	1
183602	2013	283	1
183603	2009	679	0
183603	2010	679	1
183603	2011	679	0
183603	2012	679	1
183603	2013	679	4
183606	2009	679	0
183606	2010	679	1
183606	2011	679	0
183606	2012	679	1
183606	2013	679	1
183612	2009	366	1
183612	2010	366	1
183612	2011	366	1
183612	2012	366	1
183612	2013	999	0
183636	2010	874	1
183636	2011	874	1
183640	2009	489	0
183640	2010	489	2
183640	2011	489	2
183640	2012	489	2
183640	2013	489	2
183660	2009	551	1
183660	2010	551	1
183684	2009	872	2
183684	2010	736	1
183684	2010	872	2
183684	2011	872	2
183684	2012	736	1
183684	2013	736	1
183700	2010	441	1
183700	2011	441	1
183700	2012	441	1
183700	2013	441	1
183704	2013	517	1
183704	2013	517	2
183704	2013	517	3
183706	2009	874	1
183706	2009	731	2
183706	2009	737	3
183706	2010	737	3
183706	2011	874	0
183714	2009	731	1
183735	2009	314	0
183735	2010	314	1
183735	2011	314	1
183735	2012	230	0
183735	2013	230	0
183736	2010	362	1
183736	2011	362	1
183736	2012	362	1
183736	2013	362	1
183739	2009	283	0
183739	2010	283	1
183739	2011	283	1
183739	2012	283	1
183739	2013	283	1
183780	2009	679	1
183780	2010	679	1
183780	2011	679	1
183780	2012	679	1
183780	2013	679	1
183791	2009	131	1
183791	2009	291	2
183791	2010	131	4
183791	2010	131	5
183791	2010	291	6
183791	2010	291	7
183791	2011	131	8
183791	2011	131	9
183791	2011	291	10
183791	2012	131	8
183791	2012	131	9
183791	2012	291	10
183791	2013	131	8
183791	2013	131	9
183791	2013	291	10
183793	2009	799	1
183797	2009	628	2
183797	2009	628	4
183797	2010	628	1
183797	2010	628	2
183797	2010	628	4
183797	2011	628	4
183797	2012	628	4
183797	2013	628	1
183797	2013	628	2
183797	2013	628	4
183799	2009	731	1
183799	2010	731	1
183799	2011	731	1
183799	2012	731	0
183799	2013	731	1
183806	2012	109	0
183806	2013	109	0
183812	2009	484	1
183812	2010	484	1
183822	2009	679	0
183822	2010	679	1
183822	2011	679	0
183822	2012	679	0
183826	2011	602	0
183826	2012	602	0
183826	2013	602	0
183830	2009	679	0
183830	2010	679	0
183830	2011	679	1
183830	2012	679	1
183830	2013	679	1
183833	2010	679	1
183833	2011	679	1
183833	2012	679	1
183833	2013	679	0
183838	2010	282	1
183838	2011	282	1
183838	2012	282	1
183838	2013	282	1
183850	2010	504	1
183850	2011	504	1
183850	2012	504	1
183850	2013	504	1
183879	2010	283	0
183879	2011	283	0
183879	2012	283	0
183879	2013	283	0
183889	2009	701	0
183889	2010	701	1
183889	2011	701	0
183889	2012	701	0
183896	2009	651	1
183896	2010	651	1
183896	2011	651	0
183896	2012	735	1
183896	2012	806	2
183896	2013	735	1
183896	2013	806	2
183902	2010	628	1
183902	2011	628	1
183902	2012	628	1
183902	2013	628	1
183903	2010	366	1
183903	2011	366	0
183903	2012	366	1
183903	2013	366	1
183904	2009	283	0
183904	2010	283	1
183904	2011	283	1
183920	2009	737	1
183920	2010	737	1
183920	2011	737	1
183920	2012	737	2
183920	2012	737	4
183920	2013	737	3
183920	2013	737	4
183932	2010	655	1
183932	2011	655	1
183932	2012	655	1
183932	2013	655	1
